id_igra,wmo,lat,lon,alt,state,name,start,end,total
BRM00083840,83840,-25.5167,-49.1667,908.0,  ,CURITIBA (AERO),1965,2020,26337
BRM00083899,83899,-27.6667,-48.55,5.0,  ,FLORIANOPOLIS (AERO),1973,2020,11774
BRM00083928,83928,-29.7833,-57.0333,74.0,  ,URUGUAIANA (AERO),1973,2020,9512
BRM00083937,83937,-29.7167,-53.7,85.0,  ,SANTA MARIA (AERO),2006,2020,9400
BRM00083971,83971,-30.0,-51.1833,3.0,  ,PORTO ALEGRE (AERO),1950,2020,30200
BRM00083981,83981,-31.35,-54.117,183.0,  ,BAGE (AEROPORTO),1973,1979,1012
BUM00015614,15614,42.65,23.3833,595.0,  ,SOFIA (OBSERV.),1955,2020,41543
BUM00015730,15730,41.65,25.367,331.0,  ,KURDJALI,1966,1991,9983
BXM00096315,96315,4.9333,114.9333,22.0,  ,BRUNEI AIRPORT,1981,2020,45790
BXM00096323,96323,4.583,114.2,3.0,  ,KUALA BELAIT,1999,2019,1259
CAM00071043,71043,65.2833,-126.75,93.6,  ,NORMAN WELLS UA,1951,2020,48137
CAM00071051,71051,72.0,-125.27,84.0,  ,SACHS HARBOUR,1955,1986,22298
CAM00071069,71069,55.283,-114.783,583.0,  ,SLAVE LAKE AIRPORT,1973,1994,13183
CAM00071072,71072,76.25,-119.35,58.0,  ,MOULD BAY,1948,1997,34676
CAM00071074,71074,78.8,-103.5,25.0,  ,ISACHSEN,1948,1978,21510
CAM00071081,71081,68.7667,-81.2167,5.9,  ,HALL BEACH UA,1957,2020,45376
CAM00071082,71082,82.5,-62.3333,65.4,  ,ALERT UA,1950,2020,50853
CAM00071090,71090,70.45,-68.55,2.1,  ,CLYDE RIVER,1950,1970,13851
CAM00071109,71109,50.685,-127.3758,17.4,  ,PORT HARDY UA,1951,2020,48568
CAM00071115,71115,50.233,-119.283,556.0,  ,VERNON AUTO,1972,1993,15732
CAM00071119,71119,53.5475,-114.1083,766.3,  ,EDMONTON STONY PLAIN,1946,2020,48553
CAM00071120,71120,54.417,-110.283,541.0,  ,COLD LAKE,1973,2019,5396
CAM00071121,71121,53.667,-113.467,688.0,  ,EDMONTON NAMAO ARPT,1985,1999,5592
CAM00071123,71123,53.317,-113.583,723.0,  ,EDMONTON INTL ARPT,1973,1985,4780
CAM00071124,71124,54.75,-110.05,700.0,  ,PRIMROSE LAKE,1968,2010,845
CAM00071129,71129,51.517,-109.183,694.0,  ,KINDERSLEY ARPT,1991,1998,914
CAM00071145,71145,53.85,-94.65,236.0,  ,ISLAND LAKE ARPT,1984,1996,4067
CAM00071197,71197,47.567,-59.15,40.0,  ,PORT-AUX-BASQUES,1994,1997,2303
CAM00071203,71203,49.9408,-119.4003,456.0,  ,KELOWNA UA,1994,2017,16898
CAM00071450,71450,51.133,-106.583,595.0,  ,ELBOW CS,1988,1989,165
CAM00071524,71524,45.817,-73.433,21.0,  ,LASSOMPTION CDA,1996,1996,104
CAM00071569,71569,50.2,-104.7,580.0,  ,BRATT'S LAKE UA,2004,2011,401
CAM00071600,71600,43.9322,-60.0094,5.0,  ,SABLE ISLAND,1954,2019,44361
CAM00071603,71603,43.8667,-66.1,8.9,  ,YARMOUTH UA,1988,2020,22271
CAM00071621,71621,44.117,-77.533,86.0,  ,TRENTON ARPT,1999,2001,142
CAM00071625,71625,45.95,-77.317,130.0,  ,PETAWAWA,1986,2005,1273
CAM00071627,71627,45.467,-73.733,36.0,  ,MONTREAL/TRUDEAU INT,1973,1995,17827
CAM00071701,71701,45.8333,-66.4333,50.6,  ,GAGETOWN A,1971,2020,10896
CAM00071716,71716,46.9,-71.483,178.0,  ,VALCARTIER AIRPORT,1977,2006,2371
CAM00071722,71722,46.3019,-76.0061,188.6,  ,MANIWAKI UA,1954,2020,46285
CAM00071801,71801,47.6667,-52.75,140.0,  ,SAINT JOHN'S ARPT,1950,2009,30095
CAM00071802,71802,47.5167,-52.7833,112.4,  ,ST JOHN'S WEST UA,2009,2020,7971
CAM00071811,71811,50.2167,-66.25,53.1,  ,SEPT-ILES UA,1954,2020,46193
CAM00071815,71815,48.5667,-58.5667,57.0,  ,STEPHENVILLE UA,1946,2020,62085
CAM00071816,71816,53.3,-60.3667,35.7,  ,GOOSE UA,1946,2020,61095
CAM00071823,71823,53.7572,-73.6792,302.4,  ,LA GRANDE IV UA,1985,2020,24902
CAM00071836,71836,51.2667,-80.65,10.0,  ,MOOSONEE UA,1954,2020,45234
CAM00071843,71843,49.8,-97.1333,227.0,  ,WINNIPEG UA,2000,2020,567
CAM00071845,71845,51.45,-90.2,386.2,  ,PICKLE LAKE UA,1992,2020,20136
CAM00071851,71851,49.9031,-98.2842,272.7,  ,PORTAGE SOUTHPORT,1999,2003,554
CAM00071852,71852,49.9,-97.233,239.0,  ,WINNIPEG INT.AIRPOR,1973,1997,16336
CAM00071853,71853,49.783,-99.633,373.0,  ,SHILO,1968,2007,6238
CAM00071855,71855,51.1,-100.05,304.0,  ,DAUPHIN AIRPORT,1973,1988,2648
CAM00071861,71861,50.383,-102.683,602.0,  ,BROADVIEW,1980,1990,8722
CAM00071863,71863,50.433,-104.667,578.0,  ,REGINA INTL,1973,1994,6105
CAM00071866,71866,52.167,-106.717,504.0,  ,SASKATOON DIEFENBAKE,1994,1998,2309
CAM00071867,71867,53.9667,-101.1,274.0,  ,THE PAS UA,1954,2020,46920
CAM00071869,71869,53.217,-105.667,428.0,  ,PRINCE ALBERT ARPT,1973,1993,9605
CAM00071874,71874,49.633,-112.8,929.0,  ,LETHBRIDGE AWOS,1973,1994,9936
CAM00071876,71876,52.767,-108.25,548.0,  ,NORTH BATTLEFORD,1998,2002,2182
CAM00071877,71877,51.117,-114.017,1084.0,  ,CALGARY INTL,1965,1995,15534
CAM00071892,71892,49.2,-123.167,4.0,  ,VANCOUVER INT. AIRP,1973,1996,14056
CAM00071893,71893,49.7167,-124.9,25.6,  ,COMOX A,2009,2010,104
CAM00071896,71896,53.883,-122.667,691.0,  ,PRINCE GEORGE,1954,1998,30854
CAM00071906,71906,58.1167,-68.4167,60.2,  ,KUUJJUAQ,1947,2020,48783
CAM00071907,71907,58.4667,-78.0833,24.4,  ,INUKJUAK UA,1950,2020,49581
CAM00071908,71908,53.9,-122.79,600.5,  ,PRINCE GEORGE UA,2000,2020,14992
CAM00071909,71909,63.75,-68.55,21.9,  ,IQALUIT UA,1946,2020,51859
CAM00071913,71913,58.7333,-94.0667,28.5,  ,CHURCHILL A UA,1950,2020,50079
CAM00071915,71915,64.2,-83.3667,57.3,  ,CORAL HARBOUR UA,1950,2017,45390
CAM00071917,71917,79.9833,-85.9333,10.4,  ,EUREKA UA,1948,2020,53115
CAM00071924,71924,74.7042,-94.9681,46.1,  ,RESOLUTE UA,1948,2020,53487
CAM00071925,71925,69.1333,-105.0667,25.1,  ,CAMBRIDGE BAY UA,1962,2020,37006
CAM00071926,71926,64.3167,-96.0,50.8,  ,BAKER LAKE UA,1949,2020,45222
CAM00071928,71928,52.433,-114.917,989.0,  ,ROCKY MTN HOUSE,1969,1980,1475
CAM00071932,71932,56.65,-111.217,369.0,  ,FORT MCMURRAY ARPT,1973,1995,11470
CAM00071934,71934,60.0261,-111.9294,204.1,  ,FORT SMITH UA,1954,2020,46055
CAM00071938,71938,67.8167,-115.0833,7.0,  ,COPPERMINE,1932,1970,14703
CAM00071945,71945,58.8333,-122.6,378.3,  ,FORT NELSON UA,1954,2020,46683
CAM00071957,71957,68.3167,-133.5167,103.2,  ,INUVIK UA,1960,2020,43951
CAM00071964,71964,60.7328,-135.0969,707.0,  ,WHITEHORSE UA,1954,2020,46972
CAM00071968,71968,68.23,-135.0,10.0,  ,AKLAVIK,1950,1960,7053
CAM00072807,72807,47.3,-54.0,14.0,  ,ARGENTIA,1946,1970,11299
CAM00072826,72826,53.2,-70.9,537.0,  ,NITCHEQUON,1954,1977,15444
CAM00072848,72848,53.833,-89.867,218.0,  ,TROUT LAKE,1954,1977,15743
CAM00072918,72918,73.0,-85.3,0.0,  ,ARCTIC BAY (NWT),1942,1957,7539
CAXUAC03491,03491,50.28,-64.17,23.0,  ,MINGAN,1946,1949,632
CAXUAE04875,04875,61.08,-69.55,88.0,  ,CAPE HOPES ADVANCE STATION,1932,1933,661
CAXUAE04876,04876,63.5,-90.7,9.4,  ,CHESTERFIELD INLET,1932,1933,472
CAXUAE04878,04878,54.62,-113.33,745.0,  ,MEANOOK,1933,1933,101
CDM00064700,64700,12.1333,15.0333,295.0,  ,NDJAMENA,1950,2020,44612
CDM00064750,64750,9.15,18.3833,365.0,  ,SARH,1961,2018,17203
CDM00064753,64753,18.0,19.167,234.0,  ,FAYA,1973,1977,2999
CDM00064756,64756,13.85,20.85,545.0,  ,ABECHE,1973,1979,4728
CEM00043413,43413,8.9833,79.9167,3.0,  ,MANNAR,1938,2020,11707
CEM00043418,43418,8.5833,81.25,79.0,  ,TRINCOMALEE,1973,2020,12386
CEM00043421,43421,8.3333,80.4167,93.0,  ,ANURADHAPURA,2008,2009,612
CEM00043424,43424,8.0333,79.8333,2.0,  ,PUTTALAM,1994,2011,6376
CEM00043466,43466,6.9,79.8667,7.0,  ,COLOMBO,1939,2020,32184
CEM00043475,43475,6.8833,81.8333,4.0,  ,POTTUVIL,2010,2011,151
CEM00043497,43497,6.1167,81.1333,18.0,  ,HAMBANTOTA,1973,2019,20616
CFM00064400,64400,-4.8167,11.9,17.0,  ,POINTE-NOIRE,1947,2020,27364
CFM00064401,64401,-4.217,12.667,329.0,  ,DOLISIE,1949,1994,7834
CFM00064450,64450,-4.25,15.25,319.0,  ,BRAZZAVILLE /MAYA-MAYA,1973,2020,25724
CFM00064453,64453,-2.533,14.767,791.0,  ,DJAMBALA,1973,1986,1376
CFM00064458,64458,1.6167,16.05,352.0,  ,OUESSO,1963,2018,12838
CFM00064459,64459,1.617,18.067,335.0,  ,IMPFONDO,1973,1982,986
CGM00064210,64210,-4.383,15.433,313.0,  ,KINSHASA/NDJILI,1967,1990,654
CGM00064220,64220,-4.367,15.25,445.0,  ,KINSHASA/BINZA,1980,1983,383
CHM00050353,50353,51.717,126.65,179.0,  ,HUMA,1973,1987,6620
CHM00050527,50527,49.25,119.7,653.3,  ,HAILAR,1956,2020,43147
CHM00050557,50557,49.1667,125.2333,243.0,  ,NENJIANG,1956,2020,42141
CHM00050603,50603,48.667,116.817,556.0,  ,XIN BARAG YOUQI,1973,1997,12550
CHM00050745,50745,47.383,123.917,148.0,  ,QIQIHAR,1973,2000,17927
CHM00050774,50774,47.7167,128.8333,264.8,  ,YICHUN,1973,2020,34315
CHM00050834,50834,46.5,121.36,427.0,  ,TE-PO-SU-K/-MIAO,1982,2000,11684
CHM00050873,50873,46.817,130.333,80.0,  ,CHIAMUSSU,1956,1961,2815
CHM00050953,50953,45.9333,126.5667,118.3,  ,HARBIN,1958,2020,44387
CHM00051076,51076,47.7333,88.0833,737.0,  ,ALTAY,1958,2020,44376
CHM00051133,51133,46.733,83.0,549.0,  ,TACHENG,1964,2002,22028
CHM00051156,51156,46.81,85.7489,1323.2,  ,HOBOKSAR,1973,2017,26741
CHM00051243,51243,45.6,84.85,428.0,  ,KARAMAY,1973,2002,20097
CHM00051288,51288,45.367,90.533,1651.0,  ,BAYTIK SHAN,1959,2002,19772
CHM00051334,51334,44.617,82.9,321.0,  ,JINGHE,1973,1998,10505
CHM00051379,51379,44.017,89.567,794.0,  ,QITAI,1973,1998,9992
CHM00051431,51431,43.95,81.3333,664.0,  ,YINING,1956,2020,43522
CHM00051463,51463,43.7833,87.6167,919.0,  ,WU LU MU QI,1956,2020,47170
CHM00051495,51495,43.483,91.633,874.0,  ,SHISANJIANFANG,1973,1998,15467
CHM00051573,51573,42.933,89.2,37.0,  ,TURPAN,1973,1998,10824
CHM00051628,51628,41.26,80.3,1286.0,  ,WEN-SU,1959,1999,9162
CHM00051644,51644,41.7167,82.95,1083.5,  ,KUQA,1957,2020,43231
CHM00051656,51656,41.75,86.133,933.0,  ,KORLA,1964,2002,21640
CHM00051709,51709,39.4833,75.75,1386.7,  ,KASHI,1956,2020,45771
CHM00051711,51711,40.933,78.45,1986.0,  ,AKQI,1973,1987,5651
CHM00051716,51716,39.8,78.567,1117.0,  ,BACHU,1973,1998,9060
CHM00051765,51765,40.633,87.7,847.0,  ,TIKANLIK,1973,1998,16175
CHM00051777,51777,39.0333,88.1667,889.0,  ,RUOQIANG,1956,2020,45570
CHM00051811,51811,38.433,77.267,1232.0,  ,SHACHE,1973,1998,15714
CHM00051828,51828,37.1333,79.9333,1375.0,  ,HOTAN,1957,2020,44867
CHM00051839,51839,37.0667,82.7167,1409.0,  ,MINFENG,1973,2020,19909
CHM00051848,51848,37.93,83.65,1264.0,  ,ANDIR,1979,1998,14362
CHM00051886,51886,38.25,90.85,3139.0,  ,MANGNAI,1973,2002,15030
CHM00051895,51895,37.85,91.65,3060.0,  ,MANGYA,1957,1961,1192
CHM00052203,52203,42.8167,93.5167,739.0,  ,HAMI,1957,2020,42510
CHM00052267,52267,41.95,101.0667,941.0,  ,EJIN QI,1957,2020,39191
CHM00052313,52313,41.7833,95.1333,1935.0,  ,XING-XING-XIA,1959,1959,122
CHM00052323,52323,41.8,97.0333,1770.0,  ,MAZONG SHAN,1963,2020,38300
CHM00052391,52391,41.75,103.9667,1463.0,  ,PANG-TING-TO-TO-KAI,1963,1970,1057
CHM00052418,52418,40.15,94.6833,1140.0,  ,DUNHUANG,1957,2020,45078
CHM00052436,52436,40.267,97.033,1527.0,  ,YUMENZHEN,1973,1982,2942
CHM00052495,52495,40.75,104.5,1329.0,  ,BAYAN MOD,1971,2002,20474
CHM00052533,52533,39.7667,98.4833,1478.0,  ,JIUQUAN,1956,2020,44516
CHM00052602,52602,38.833,93.383,2771.0,  ,LENGHU,1959,1993,15645
CHM00052681,52681,38.6333,103.0833,1367.0,  ,MINQIN,1957,2020,42943
CHM00052713,52713,37.85,95.367,3174.0,  ,DA-QAIDAM,1973,1987,5439
CHM00052737,52737,37.317,97.217,2982.0,  ,DELINGHA,1973,1998,10750
CHM00052818,52818,36.4167,94.9,2809.0,  ,GOLMUD,1957,2020,43921
CHM00052836,52836,36.3,98.1,3190.0,  ,DOULAN,1956,2020,40859
CHM00052866,52866,36.7167,101.75,2296.0,  ,XINING,1958,2020,41318
CHM00052889,52889,36.05,103.883,1518.0,  ,LANZHOU,1956,2001,30960
CHM00052908,52908,35.217,93.083,4613.0,  ,WUDAOLIANG,1973,1987,5083
CHM00052983,52983,35.8667,104.15,1875.0,  ,YU ZHONG,2001,2020,13686
CHM00053068,53068,43.6333,111.95,966.0,  ,ERENHOT,1973,2020,36234
CHM00053083,53083,44.617,114.15,1183.0,  ,NARAN BULAG,1973,1997,14093
CHM00053231,53231,41.45,106.383,1510.0,  ,HAILS,1973,1988,4738
CHM00053276,53276,42.4,112.9,1152.0,  ,JURH,1956,1988,11935
CHM00053336,53336,41.5667,108.5167,1290.0,  ,HALIUT,1973,2020,23054
CHM00053420,53420,40.97,107.17,1057.0,  ,XAMBA,1956,1958,1094
CHM00053463,53463,40.85,111.5667,1153.5,  ,HOHHOT,1956,2020,44699
CHM00053487,53487,40.1,113.333,1069.0,  ,DATONG,1973,1988,8658
CHM00053502,53502,39.783,105.75,1143.0,  ,JARTAI,1973,1987,9470
CHM00053513,53513,40.7333,107.3667,1041.0,  ,LINHE,1973,2020,34365
CHM00053529,53529,39.1,107.983,1381.0,  ,OTOG QI,1973,1988,9443
CHM00053543,53543,39.8333,109.9833,1459.0,  ,DONGSHENG,1963,2020,23570
CHM00053546,53546,39.283,109.75,1310.0,  ,CHASAKOCHI,1957,1962,3515
CHM00053564,53564,39.383,111.15,861.0,  ,HEQU,1973,1988,8713
CHM00053614,53614,38.4667,106.2,1112.0,  ,YINCHUAN,1957,2020,45471
CHM00053772,53772,37.6206,112.5767,776.0,  ,TAIYUAN,1956,2020,46222
CHM00053798,53798,37.1808,114.3589,184.0,  ,XINGTAI,1967,2020,26266
CHM00053845,53845,36.5667,109.45,958.9,  ,YAN AN,1956,2020,44697
CHM00053898,53898,36.05,114.4,64.0,  ,ANYANG,1973,1987,7228
CHM00053915,53915,35.55,106.6667,1348.0,  ,PINGLIANG,1959,2020,39139
CHM00054012,54012,44.583,117.6,997.0,  ,XI UJIMQIN QI,1973,1988,8443
CHM00054027,54027,43.983,119.4,485.0,  ,LINDONG,1979,1987,4651
CHM00054094,54094,44.567,129.6,242.0,  ,MUDANJIANG,1973,1987,4789
CHM00054102,54102,43.95,116.1167,1004.0,  ,XILIN HOT,1956,2020,45127
CHM00054115,54115,43.6,118.067,800.0,  ,LINXI,1973,1978,3300
CHM00054135,54135,43.6,122.2667,180.0,  ,TONGLIAO,1959,2020,41106
CHM00054161,54161,43.9,125.2167,238.0,  ,CHANGCHUN,1956,2020,45628
CHM00054218,54218,42.3,118.8333,668.6,  ,CHIFENG,1956,2020,44314
CHM00054292,54292,42.8667,129.5,258.0,  ,YANJI,1956,2020,42781
CHM00054337,54337,41.117,121.067,30.0,  ,JINZHOU,1960,2007,26088
CHM00054339,54339,41.1167,122.95,122.0,  ,AN SHAN,1960,1961,362
CHM00054342,54342,41.7333,123.5167,49.0,  ,SHENYANG,1956,2019,45359
CHM00054374,54374,41.8,126.8833,385.0,  ,LINJIANG,1959,2020,41075
CHM00054401,54401,40.7833,114.8833,774.1,  ,ZHANGJIAKOU,1973,2020,23066
CHM00054423,54423,40.967,117.917,423.0,  ,CHENGDE,1973,1989,6676
CHM00054497,54497,40.083,124.333,13.0,  ,DANDONG,1960,2007,24594
CHM00054511,54511,39.9333,116.2833,32.5,  ,BEIJING,1956,2020,46353
CHM00054534,54534,39.6667,118.1167,57.0,  ,TANG SHAN,1960,1961,251
CHM00054539,54539,39.4333,118.9,12.0,  ,LETING,1973,2010,20578
CHM00054602,54602,38.733,115.483,17.0,  ,BAODING,1973,1990,9153
CHM00054662,54662,38.9,121.6333,97.0,  ,DALIAN,1944,2020,44319
CHM00054714,54714,37.4833,116.3667,23.0,  ,TE HSIEN/TECHOW,1959,1961,498
CHM00054727,54727,36.7,117.55,123.0,  ,ZHANGQIU,2003,2020,12155
CHM00054753,54753,37.617,120.317,5.0,  ,LONGKOU,1973,1990,8328
CHM00054776,54776,37.4,122.683,47.0,  ,CHENGSHANTOU,1973,2000,15581
CHM00054823,54823,36.683,116.983,58.0,  ,JINAN,1956,2003,33391
CHM00054836,54836,36.183,118.15,302.0,  ,YIYUAN,1973,1987,6101
CHM00054843,54843,36.7,119.1167,38.0,  ,WEI HSIEN,1960,1961,254
CHM00054857,54857,36.0667,120.3333,77.0,  ,QINGDAO,1956,2020,53902
CHM00055228,55228,32.5,80.067,4279.0,  ,SHIQUANHE,1973,2000,10631
CHM00055279,55279,31.367,90.017,4701.0,  ,BAINGOIN,1973,1999,11427
CHM00055299,55299,31.4833,92.0667,4508.0,  ,NAGQU,1957,2020,38637
CHM00055472,55472,30.95,88.633,4671.0,  ,XAINZA,1973,2002,12076
CHM00055578,55578,29.217,88.917,3837.0,  ,XIGAZE,1973,2002,11663
CHM00055591,55591,29.6667,91.1333,3650.0,  ,LHASA,1957,2020,40638
CHM00055664,55664,28.633,87.083,4302.0,  ,TINGRI,1973,2000,4882
CHM00055696,55696,28.417,92.467,3900.0,  ,LHUNZE,1973,2002,9321
CHM00055773,55773,27.75,89.167,4301.0,  ,PAGRI,1973,2002,5820
CHM00056004,56004,33.95,92.617,4535.0,  ,TUOTUOHE,1973,1999,11291
CHM00056029,56029,33.0,96.95,3716.9,  ,YUSHU,1959,2020,36851
CHM00056033,56033,34.917,98.217,4273.0,  ,MADOI,1973,1987,6085
CHM00056046,56046,33.8,99.8,3968.0,  ,DARLAG,1967,1999,12064
CHM00056079,56079,33.583,102.967,3441.0,  ,RUOERGAI,1973,1982,2991
CHM00056080,56080,35.0,102.9,2910.0,  ,HEZUO,1960,2020,37871
CHM00056096,56096,33.383,104.917,1079.0,  ,WUDU,1957,2002,27511
CHM00056106,56106,31.867,93.767,4024.0,  ,SOG XIAN,1973,1999,7101
CHM00056116,56116,31.417,95.6,3874.0,  ,DENGQEN,1973,2002,6863
CHM00056137,56137,31.15,97.1667,3307.0,  ,QAMDO,1957,2020,37687
CHM00056146,56146,31.6167,100.0,3394.0,  ,GARZE,1957,2020,38871
CHM00056172,56172,31.9,102.233,2666.0,  ,BARKAM,1960,1987,6148
CHM00056187,56187,30.75,103.8667,549.0,  ,WENJIANG,2004,2020,11342
CHM00056247,56247,29.967,99.067,2589.0,  ,BATANG,1972,2002,19656
CHM00056294,56294,30.667,104.017,508.0,  ,CHENGDU,1956,2004,34761
CHM00056312,56312,29.5667,94.4667,3001.0,  ,NYINGCHI,1973,2000,6509
CHM00056374,56374,30.05,101.967,2617.0,  ,KANGDING,1973,1990,3716
CHM00056444,56444,28.45,98.883,3320.0,  ,DEQEN,1967,1988,6169
CHM00056462,56462,29.033,101.5,2994.0,  ,JIULONG,1973,1987,1437
CHM00056492,56492,28.817,104.533,342.0,  ,YIBIN,1957,2002,27926
CHM00056533,56533,27.6667,98.3833,2051.0,  ,LA WANG/TZUKEI,1959,1961,857
CHM00056571,56571,27.9,102.2667,1599.0,  ,XICHANG,1956,2020,41472
CHM00056651,56651,26.867,100.233,2394.0,  ,LIJING,1964,2002,20204
CHM00056691,56691,26.8667,104.2833,2236.0,  ,WEINING,1960,2020,39566
CHM00056739,56739,24.9844,98.5056,1696.9,  ,TENGCHONG,1956,2020,42764
CHM00056778,56778,25.0167,102.6833,1892.0,  ,KUNMING,1956,2020,42258
CHM00056779,56779,25.0167,102.8333,1982.0,  ,KAN-HAI-TZU,1960,1961,598
CHM00056951,56951,23.8833,100.0833,1502.4,  ,LINCANG,1973,1987,2076
CHM00056964,56964,22.7667,100.9833,1303.0,  ,SIMAO,1957,2020,43793
CHM00056985,56985,23.4444,103.3278,1313.6,  ,MENGZI,1973,2020,33000
CHM00056989,56989,22.5,103.95,138.0,  ,HEKOU,1957,1979,13535
CHM00057006,57006,34.583,105.75,1143.0,  ,TIANSHUI,1973,1987,6899
CHM00057036,57036,34.3,108.933,398.0,  ,XIAN,1956,2006,36675
CHM00057067,57067,34.0803,111.0728,659.5,  ,LUSHI,1973,2017,26483
CHM00057083,57083,34.7167,113.65,111.0,  ,ZHENGZHOU,1956,2020,56316
CHM00057127,57127,33.0667,107.0333,509.0,  ,HANZHONG,1959,2020,42181
CHM00057131,57131,34.4333,108.9667,411.0,  ,JINGHE,2007,2020,9235
CHM00057178,57178,33.1,112.4833,181.6,  ,NANYANG,1967,2020,35559
CHM00057193,57193,33.783,114.517,53.0,  ,XIHUA,1973,1987,6675
CHM00057237,57237,32.067,108.033,674.0,  ,WANYUAN,1973,1982,3574
CHM00057245,57245,32.43,109.02,291.2,  ,ANKANG,1960,2002,23991
CHM00057265,57265,32.383,111.667,91.0,  ,GUANGHUA,1973,1980,3239
CHM00057290,57290,32.967,114.05,85.0,  ,ZHUMADIAN,1973,1996,6626
CHM00057297,57297,32.133,114.05,115.0,  ,XINYANG,1973,1989,7884
CHM00057328,57328,31.217,107.5,342.0,  ,DA XIAN,1960,2002,23565
CHM00057411,57411,30.8,106.083,310.0,  ,NANCHONG,1972,1983,8082
CHM00057447,57447,30.2833,109.4667,458.0,  ,ENSHI,1959,2020,41982
CHM00057461,57461,30.7333,111.3667,257.7,  ,YICHANG,1956,2020,44841
CHM00057494,57494,30.6,114.05,24.0,  ,WUHAN,1946,2020,56872
CHM00057516,57516,29.6,106.4,541.1,  ,CHONGQING,1957,2020,44160
CHM00057584,57584,29.383,113.083,52.0,  ,YUEYANG,1973,1987,4823
CHM00057633,57633,28.833,108.767,665.0,  ,YOUYANG,1980,1981,169
CHM00057662,57662,29.05,111.683,35.0,  ,CHANGDE,1973,1987,4719
CHM00057679,57679,28.2,113.0833,46.0,  ,CHANGSHA,1956,2019,43728
CHM00057707,57707,27.3,105.233,1511.0,  ,BIJIE,1973,1986,1335
CHM00057731,57731,27.95,108.25,418.0,  ,SINAN,1973,1987,3144
CHM00057749,57749,27.5667,110.0,261.0,  ,HUAIHUA,1956,2020,44999
CHM00057799,57799,27.117,114.967,78.0,  ,JIAN,1973,1987,4747
CHM00057816,57816,26.4833,106.65,1223.0,  ,GUIYANG,1956,2020,44529
CHM00057902,57902,25.433,105.183,1379.0,  ,XINGREN,1973,1989,4750
CHM00057916,57916,25.433,106.767,441.0,  ,LUODIAN,1973,1987,3236
CHM00057932,57932,25.967,108.533,287.0,  ,RONGJIANG,1973,1987,2499
CHM00057957,57957,25.3333,110.3,166.0,  ,GUILIN,1957,2020,44555
CHM00057972,57972,25.7353,112.9739,368.8,  ,CHENZHOU,1956,2020,43720
CHM00057993,57993,25.8667,115.0,134.0,  ,GANZHOU,1956,2020,45341
CHM00058027,58027,34.2833,117.15,42.0,  ,XUZHOU,1956,2020,45113
CHM00058040,58040,34.85,119.133,10.0,  ,GANYU,1973,1987,7452
CHM00058150,58150,33.75,120.3,3.0,  ,SHEYANG,1964,2020,36832
CHM00058203,58203,32.8667,115.7333,33.0,  ,FUYANG,1957,2020,42639
CHM00058238,58238,31.9333,118.9,32.0,  ,NANJING,1930,2020,47067
CHM00058321,58321,31.867,117.233,36.0,  ,HEFEI,1960,1987,9149
CHM00058362,58362,31.4167,121.45,9.0,  ,SHANGHAI (BAOSHAN),1956,2020,46181
CHM00058424,58424,30.6167,116.9667,62.0,  ,ANQING,1960,2020,36625
CHM00058457,58457,30.2333,120.1667,43.0,  ,HANGZHOU,1960,2020,49584
CHM00058477,58477,30.033,122.117,37.0,  ,DINGHAI,1973,1985,3697
CHM00058527,58527,29.3,117.2,60.0,  ,JINGDEZHEN,1973,1987,5385
CHM00058606,58606,28.6,115.9167,50.0,  ,NANCHANG,1957,2020,44988
CHM00058633,58633,28.9667,118.8667,82.9,  ,QU XIAN,1956,2020,44934
CHM00058665,58665,28.6167,121.4167,2.0,  ,HONGJIA,1991,2020,21027
CHM00058666,58666,28.45,121.883,84.0,  ,DACHEN DAO,1958,1991,18781
CHM00058725,58725,27.3333,117.4667,219.0,  ,SHAOWU,1958,2020,36051
CHM00058754,58754,27.333,120.2,38.0,  ,FUDING,1973,1987,4348
CHM00058847,58847,26.0833,119.2833,85.0,  ,FUZHOU,1956,2020,53530
CHM00058911,58911,25.85,116.367,311.0,  ,CHANGTING,1973,1987,5057
CHM00058944,58944,25.517,119.783,31.0,  ,PINGTAN,1973,1987,3181
CHM00059007,59007,24.067,105.067,1251.0,  ,GUANGNAN,1973,1987,5390
CHM00059023,59023,24.7,108.0333,261.0,  ,HECHI,1973,2020,22855
CHM00059046,59046,24.35,109.4,97.0,  ,LIUZHOU,1973,1987,4445
CHM00059082,59082,24.8333,113.5,87.0,  ,CHU CHIANG,1958,1961,1393
CHM00059096,59096,24.367,114.483,214.0,  ,LIANPING,1967,2002,20784
CHM00059134,59134,24.4833,118.0833,139.0,  ,XIAMEN,1958,2020,43048
CHM00059137,59137,24.3,118.083,12.0,  ,CHIANGYANG,1960,1960,188
CHM00059211,59211,23.9,106.6,177.0,  ,BAISE,1957,2020,42564
CHM00059265,59265,23.4833,111.3,120.0,  ,WUZHOU,1957,2020,43274
CHM00059280,59280,23.7,113.0833,78.0,  ,QINGYUAN,1997,2020,17447
CHM00059287,59287,23.217,113.483,71.0,  ,GUANGZHOU,1956,1995,28004
CHM00059293,59293,23.8,114.7333,61.0,  ,HEYUAN,2015,2020,2983
CHM00059316,59316,23.35,116.6667,4.0,  ,SHANTOU,1957,2020,55627
CHM00059417,59417,22.367,106.75,129.0,  ,LONGZHOU,1973,1987,4011
CHM00059431,59431,22.6333,108.2167,126.0,  ,NANNING,1956,2020,44946
